rxn_SMILES,step_score,tH,tM,n_parr,reaction_type
Fc1cccc(-c2ccco2)c1-c1ccc(-c2c(F)cccc2-c2ccco2)o1.c1ccc2c(c1)[nH]c1ccccc12>C(=O)([O-])[O-].[Cs+].[Cs+]>c1coc(-c2cccc(-n3c4ccccc4c4ccccc43)c2-c2ccc(-c3c(-c4ccco4)cccc3-n3c4ccccc4c4ccccc43)o2)c1,5.851138495543604,6.5,0.0,1.0,SNAr
C[N+]12CC(=O)O[B-]1(c1c(F)cccc1-c1ccco1)OC(=O)C2.Brc1ccc(Br)o1>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>Fc1cccc(-c2ccco2)c1-c1ccc(-c2c(F)cccc2-c2ccco2)o1,-1.7313106328548276,0.052083333333333336,0.5833333333333334,48.0,pentamerSuzuki
OB(O)c1ccco1.C[N+]12CC(=O)O[B-]1(c1c(F)cccc1Br)OC(=O)C2>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>C[N+]12CC(=O)O[B-]1(c1c(F)cccc1-c1ccco1)OC(=O)C2,-0.7401655333982223,0.052083333333333336,0.5833333333333334,48.0,wingSuzuki
Fc1cccc(-c2ccco2)c1-c1ccc2c(c1)C1(c3ccccc3-c3ccccc31)c1cc(-c3c(F)cccc3-c3ccco3)ccc1-2.c1ccc2c(c1)[nH]c1ccccc12>C(=O)([O-])[O-].[Cs+].[Cs+]>c1coc(-c2cccc(-n3c4ccccc4c4ccccc43)c2-c2ccc3c(c2)C2(c4ccccc4-c4ccccc42)c2cc(-c4c(-c5ccco5)cccc4-n4c5ccccc5c5ccccc54)ccc2-3)c1,5.930358727440651,6.5,0.0,1.0,SNAr
C[N+]12CC(=O)O[B-]1(c1c(F)cccc1-c1ccco1)OC(=O)C2.Brc1ccc2c(c1)C1(c3ccccc3-c3ccccc31)c1cc(Br)ccc1-2>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>Fc1cccc(-c2ccco2)c1-c1ccc2c(c1)C1(c3ccccc3-c3ccccc31)c1cc(-c3c(F)cccc3-c3ccco3)ccc1-2,-1.6565690571005542,0.052083333333333336,0.5833333333333334,48.0,pentamerSuzuki
OB(O)c1ccco1.C[N+]12CC(=O)O[B-]1(c1c(F)cccc1Br)OC(=O)C2>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>C[N+]12CC(=O)O[B-]1(c1c(F)cccc1-c1ccco1)OC(=O)C2,-0.7401655333982223,0.052083333333333336,0.5833333333333334,48.0,wingSuzuki
Fc1cccc(-c2ccco2)c1-c1cc(-c2c(F)cccc2-c2ccco2)c(Cl)cc1Cl.c1ccc2c(c1)[nH]c1ccccc12>C(=O)([O-])[O-].[Cs+].[Cs+]>Clc1cc(Cl)c(-c2c(-c3ccco3)cccc2-n2c3ccccc3c3ccccc32)cc1-c1c(-c2ccco2)cccc1-n1c2ccccc2c2ccccc21,5.8770047849657505,6.5,0.0,1.0,SNAr
C[N+]12CC(=O)O[B-]1(c1c(F)cccc1-c1ccco1)OC(=O)C2.Clc1cc(Cl)c(Br)cc1Br>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>Fc1cccc(-c2ccco2)c1-c1cc(-c2c(F)cccc2-c2ccco2)c(Cl)cc1Cl,-1.1903894784742861,0.052083333333333336,0.5833333333333334,48.0,pentamerSuzuki
OB(O)c1ccco1.C[N+]12CC(=O)O[B-]1(c1c(F)cccc1Br)OC(=O)C2>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>C[N+]12CC(=O)O[B-]1(c1c(F)cccc1-c1ccco1)OC(=O)C2,-0.7401655333982223,0.052083333333333336,0.5833333333333334,48.0,wingSuzuki
Fc1cccc(-c2ccco2)c1-c1cnc2nc(-c3c(F)cccc3-c3ccco3)ccc2c1.c1ccc2c(c1)[nH]c1ccccc12>C(=O)([O-])[O-].[Cs+].[Cs+]>c1coc(-c2cccc(-n3c4ccccc4c4ccccc43)c2-c2cnc3nc(-c4c(-c5ccco5)cccc4-n4c5ccccc5c5ccccc54)ccc3c2)c1,5.871537363797188,6.5,0.0,1.0,SNAr
C[N+]12CC(=O)O[B-]1(c1c(F)cccc1-c1ccco1)OC(=O)C2.Brc1cnc2nc(Br)ccc2c1>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>Fc1cccc(-c2ccco2)c1-c1cnc2nc(-c3c(F)cccc3-c3ccco3)ccc2c1,-1.5178713728065534,0.052083333333333336,0.5833333333333334,48.0,pentamerSuzuki
OB(O)c1ccco1.C[N+]12CC(=O)O[B-]1(c1c(F)cccc1Br)OC(=O)C2>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>C[N+]12CC(=O)O[B-]1(c1c(F)cccc1-c1ccco1)OC(=O)C2,-0.7401655333982223,0.052083333333333336,0.5833333333333334,48.0,wingSuzuki
Fc1cccc(-c2ccco2)c1-c1cccc2cccc(-c3c(F)cccc3-c3ccco3)c12.c1ccc2c(c1)[nH]c1ccccc12>C(=O)([O-])[O-].[Cs+].[Cs+]>c1coc(-c2cccc(-n3c4ccccc4c4ccccc43)c2-c2cccc3cccc(-c4c(-c5ccco5)cccc4-n4c5ccccc5c5ccccc54)c23)c1,5.8708943891191705,6.5,0.0,1.0,SNAr
C[N+]12CC(=O)O[B-]1(c1c(F)cccc1-c1ccco1)OC(=O)C2.Brc1cccc2cccc(Br)c12>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>Fc1cccc(-c2ccco2)c1-c1cccc2cccc(-c3c(F)cccc3-c3ccco3)c12,-1.7481606091868904,0.052083333333333336,0.5833333333333334,48.0,pentamerSuzuki
OB(O)c1ccco1.C[N+]12CC(=O)O[B-]1(c1c(F)cccc1Br)OC(=O)C2>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>C[N+]12CC(=O)O[B-]1(c1c(F)cccc1-c1ccco1)OC(=O)C2,-0.7401655333982223,0.052083333333333336,0.5833333333333334,48.0,wingSuzuki
CCCCC(CC)CC1(CC(CC)CCCC)c2cc(-c3c(F)cccc3-c3ccco3)ccc2-c2ccc(-c3c(F)cccc3-c3ccco3)cc21.c1ccc2c(c1)[nH]c1ccccc12>C(=O)([O-])[O-].[Cs+].[Cs+]>CCCCC(CC)CC1(CC(CC)CCCC)c2cc(-c3c(-c4ccco4)cccc3-n3c4ccccc4c4ccccc43)ccc2-c2ccc(-c3c(-c4ccco4)cccc3-n3c4ccccc4c4ccccc43)cc21,5.9528767770265345,6.5,0.0,1.0,SNAr
C[N+]12CC(=O)O[B-]1(c1c(F)cccc1-c1ccco1)OC(=O)C2.CCCCC(CC)CC1(CC(CC)CCCC)c2cc(I)ccc2-c2ccc(I)cc21>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>CCCCC(CC)CC1(CC(CC)CCCC)c2cc(-c3c(F)cccc3-c3ccco3)ccc2-c2ccc(-c3c(F)cccc3-c3ccco3)cc21,-1.6665777281849015,0.052083333333333336,0.5833333333333334,48.0,pentamerSuzuki
OB(O)c1ccco1.C[N+]12CC(=O)O[B-]1(c1c(F)cccc1Br)OC(=O)C2>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>C[N+]12CC(=O)O[B-]1(c1c(F)cccc1-c1ccco1)OC(=O)C2,-0.7401655333982223,0.052083333333333336,0.5833333333333334,48.0,wingSuzuki
Fc1cccc(-c2ccco2)c1-c1c(F)c(F)c(-c2c(F)cccc2-c2ccco2)c2nsnc12.c1ccc2c(c1)[nH]c1ccccc12>C(=O)([O-])[O-].[Cs+].[Cs+]>Fc1c(F)c(-c2c(-c3ccco3)cccc2-n2c3ccccc3c3ccccc32)c2nsnc2c1-c1c(-c2ccco2)cccc1-n1c2ccccc2c2ccccc21,5.8851098403778765,6.5,0.0,1.0,SNAr
C[N+]12CC(=O)O[B-]1(c1c(F)cccc1-c1ccco1)OC(=O)C2.Fc1c(F)c(Br)c2nsnc2c1Br>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>Fc1cccc(-c2ccco2)c1-c1c(F)c(F)c(-c2c(F)cccc2-c2ccco2)c2nsnc12,-1.7239297596001446,0.052083333333333336,0.5833333333333334,48.0,pentamerSuzuki
OB(O)c1ccco1.C[N+]12CC(=O)O[B-]1(c1c(F)cccc1Br)OC(=O)C2>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>C[N+]12CC(=O)O[B-]1(c1c(F)cccc1-c1ccco1)OC(=O)C2,-0.7401655333982223,0.052083333333333336,0.5833333333333334,48.0,wingSuzuki
C[Si](C)(c1ccc(-c2c(F)cccc2-c2ccco2)cc1)c1ccc(-c2c(F)cccc2-c2ccco2)cc1.c1ccc2c(c1)[nH]c1ccccc12>C(=O)([O-])[O-].[Cs+].[Cs+]>C[Si](C)(c1ccc(-c2c(-c3ccco3)cccc2-n2c3ccccc3c3ccccc32)cc1)c1ccc(-c2c(-c3ccco3)cccc2-n2c3ccccc3c3ccccc32)cc1,5.897930465444057,6.5,0.0,1.0,SNAr
C[N+]12CC(=O)O[B-]1(c1c(F)cccc1-c1ccco1)OC(=O)C2.C[Si](C)(c1ccc(Br)cc1)c1ccc(Br)cc1>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>C[Si](C)(c1ccc(-c2c(F)cccc2-c2ccco2)cc1)c1ccc(-c2c(F)cccc2-c2ccco2)cc1,-1.760701688914212,0.052083333333333336,0.5833333333333334,48.0,pentamerSuzuki
Brc1ccc(Br)cc1>CCCC[Li].C[Si](Cl)(Cl)C>C[Si](C)(c1ccc(Br)cc1)c1ccc(Br)cc1,4.550301244428462,6.75,0.0,1.0,manual
OB(O)c1ccco1.C[N+]12CC(=O)O[B-]1(c1c(F)cccc1Br)OC(=O)C2>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>C[N+]12CC(=O)O[B-]1(c1c(F)cccc1-c1ccco1)OC(=O)C2,-0.7401655333982223,0.052083333333333336,0.5833333333333334,48.0,wingSuzuki
Fc1cccc(-c2ccco2)c1-c1ccc2nc3ccc(-c4c(F)cccc4-c4ccco4)cc3nc2c1.c1ccc2c(c1)[nH]c1ccccc12>C(=O)([O-])[O-].[Cs+].[Cs+]>c1coc(-c2cccc(-n3c4ccccc4c4ccccc43)c2-c2ccc3nc4ccc(-c5c(-c6ccco6)cccc5-n5c6ccccc6c6ccccc65)cc4nc3c2)c1,5.887690093286994,6.5,0.0,1.0,SNAr
C[N+]12CC(=O)O[B-]1(c1c(F)cccc1-c1ccco1)OC(=O)C2.Brc1ccc2nc3ccc(Br)cc3nc2c1>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>Fc1cccc(-c2ccco2)c1-c1ccc2nc3ccc(-c4c(F)cccc4-c4ccco4)cc3nc2c1,-1.3433519659705833,0.052083333333333336,0.5833333333333334,48.0,pentamerSuzuki
OB(O)c1ccco1.C[N+]12CC(=O)O[B-]1(c1c(F)cccc1Br)OC(=O)C2>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>C[N+]12CC(=O)O[B-]1(c1c(F)cccc1-c1ccco1)OC(=O)C2,-0.7401655333982223,0.052083333333333336,0.5833333333333334,48.0,wingSuzuki
C[Si](C)(c1ccccc1-c1c(F)cccc1-c1ccco1)c1ccccc1-c1c(F)cccc1-c1ccco1.c1ccc2c(c1)[nH]c1ccccc12>C(=O)([O-])[O-].[Cs+].[Cs+]>C[Si](C)(c1ccccc1-c1c(-c2ccco2)cccc1-n1c2ccccc2c2ccccc21)c1ccccc1-c1c(-c2ccco2)cccc1-n1c2ccccc2c2ccccc21,5.897930465444057,6.5,0.0,1.0,SNAr
C[N+]12CC(=O)O[B-]1(c1c(F)cccc1-c1ccco1)OC(=O)C2.C[Si](C)(c1ccccc1Br)c1ccccc1Br>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>C[Si](C)(c1ccccc1-c1c(F)cccc1-c1ccco1)c1ccccc1-c1c(F)cccc1-c1ccco1,-1.760701688914212,0.052083333333333336,0.5833333333333334,48.0,pentamerSuzuki
OB(O)c1ccco1.C[N+]12CC(=O)O[B-]1(c1c(F)cccc1Br)OC(=O)C2>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>C[N+]12CC(=O)O[B-]1(c1c(F)cccc1-c1ccco1)OC(=O)C2,-2.7667239702866735,0.052083333333333336,0.5833333333333334,48.0,wingSuzuki
Fc1cccc(-c2ccco2)c1-c1ccc(-c2c(F)cccc2-c2ccco2)nc1.c1ccc2c(c1)[nH]c1ccccc12>C(=O)([O-])[O-].[Cs+].[Cs+]>c1coc(-c2cccc(-n3c4ccccc4c4ccccc43)c2-c2ccc(-c3c(-c4ccco4)cccc3-n3c4ccccc4c4ccccc43)nc2)c1,5.854792676670205,6.5,0.0,1.0,SNAr
C[N+]12CC(=O)O[B-]1(c1c(F)cccc1-c1ccco1)OC(=O)C2.Brc1ccc(Br)nc1>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>Fc1cccc(-c2ccco2)c1-c1ccc(-c2c(F)cccc2-c2ccco2)nc1,-1.7998971597202698,0.052083333333333336,0.5833333333333334,48.0,pentamerSuzuki
OB(O)c1ccco1.C[N+]12CC(=O)O[B-]1(c1c(F)cccc1Br)OC(=O)C2>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>C[N+]12CC(=O)O[B-]1(c1c(F)cccc1-c1ccco1)OC(=O)C2,-0.7401655333982223,0.052083333333333336,0.5833333333333334,48.0,wingSuzuki
Fc1cc(-c2c(F)cccc2-c2ccco2)c(F)cc1-c1c(F)cccc1-c1ccco1.c1ccc2c(c1)[nH]c1ccccc12>C(=O)([O-])[O-].[Cs+].[Cs+]>c1coc(-c2cccc(-n3c4ccccc4c4ccccc43)c2-c2cc(-n3c4ccccc4c4ccccc43)c(-c3c(-c4ccco4)cccc3-n3c4ccccc4c4ccccc43)cc2-n2c3ccccc3c3ccccc32)c1,6.486389523497185,6.5,0.0,1.0,SNAr
C[N+]12CC(=O)O[B-]1(c1c(F)cccc1-c1ccco1)OC(=O)C2.Fc1cc(Br)c(F)cc1Br>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>Fc1cc(-c2c(F)cccc2-c2ccco2)c(F)cc1-c1c(F)cccc1-c1ccco1,-1.7877138220789877,0.052083333333333336,0.5833333333333334,48.0,pentamerSuzuki
OB(O)c1ccco1.C[N+]12CC(=O)O[B-]1(c1c(F)cccc1Br)OC(=O)C2>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>C[N+]12CC(=O)O[B-]1(c1c(F)cccc1-c1ccco1)OC(=O)C2,-0.7401655333982223,0.052083333333333336,0.5833333333333334,48.0,wingSuzuki
C[N+]12CC(=O)O[B-]1(c1cccnc1-c1ccco1)OC(=O)C2.Brc1cc(Br)c2ccccc2c1>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>c1coc(-c2ncccc2-c2cc(-c3cccnc3-c3ccco3)c3ccccc3c2)c1,-1.6221890939395016,0.052083333333333336,0.5833333333333334,48.0,pentamerSuzuki
OB(O)c1ccco1.C[N+]12CC(=O)O[B-]1(c1cccnc1Br)OC(=O)C2>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>C[N+]12CC(=O)O[B-]1(c1cccnc1-c1ccco1)OC(=O)C2,-0.7649845724606591,0.052083333333333336,0.5833333333333334,48.0,wingSuzuki
C[N+]12CC(=O)O[B-]1(c1cccnc1-c1ccco1)OC(=O)C2.Clc1cc(Br)sc1Br>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>Clc1cc(-c2cccnc2-c2ccco2)sc1-c1cccnc1-c1ccco1,-1.5750907246510155,0.052083333333333336,0.5833333333333334,48.0,pentamerSuzuki
OB(O)c1ccco1.C[N+]12CC(=O)O[B-]1(c1cccnc1Br)OC(=O)C2>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>C[N+]12CC(=O)O[B-]1(c1cccnc1-c1ccco1)OC(=O)C2,-0.7649845724606591,0.052083333333333336,0.5833333333333334,48.0,wingSuzuki
C[N+]12CC(=O)O[B-]1(c1cccnc1-c1ccco1)OC(=O)C2.Cc1nc2c(Br)c3nsnc3c(Br)c2nc1C>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>Cc1nc2c(-c3cccnc3-c3ccco3)c3nsnc3c(-c3cccnc3-c3ccco3)c2nc1C,-1.2541077582177007,0.052083333333333336,0.5833333333333334,48.0,pentamerSuzuki
OB(O)c1ccco1.C[N+]12CC(=O)O[B-]1(c1cccnc1Br)OC(=O)C2>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>C[N+]12CC(=O)O[B-]1(c1cccnc1-c1ccco1)OC(=O)C2,-0.7649845724606591,0.052083333333333336,0.5833333333333334,48.0,wingSuzuki
C[N+]12CC(=O)O[B-]1(c1cccnc1-c1ccco1)OC(=O)C2.Brc1ccccc1Oc1ccccc1Br>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>c1coc(-c2ncccc2-c2ccccc2Oc2ccccc2-c2cccnc2-c2ccco2)c1,-1.7525634929648182,0.052083333333333336,0.5833333333333334,48.0,pentamerSuzuki
OB(O)c1ccco1.C[N+]12CC(=O)O[B-]1(c1cccnc1Br)OC(=O)C2>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>C[N+]12CC(=O)O[B-]1(c1cccnc1-c1ccco1)OC(=O)C2,-0.7649845724606591,0.052083333333333336,0.5833333333333334,48.0,wingSuzuki
C[N+]12CC(=O)O[B-]1(c1cccnc1-c1ccco1)OC(=O)C2.CC(C)(C)c1ccc2c(Br)c3ccccc3c(Br)c2c1>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>CC(C)(C)c1ccc2c(-c3cccnc3-c3ccco3)c3ccccc3c(-c3cccnc3-c3ccco3)c2c1,-1.2666415093212005,0.052083333333333336,0.5833333333333334,48.0,pentamerSuzuki
OB(O)c1ccco1.C[N+]12CC(=O)O[B-]1(c1cccnc1Br)OC(=O)C2>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>C[N+]12CC(=O)O[B-]1(c1cccnc1-c1ccco1)OC(=O)C2,-0.7649845724606591,0.052083333333333336,0.5833333333333334,48.0,wingSuzuki
C[N+]12CC(=O)O[B-]1(c1cccnc1-c1ccco1)OC(=O)C2.Fc1cc(Br)c(F)cc1Br>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>Fc1cc(-c2cccnc2-c2ccco2)c(F)cc1-c1cccnc1-c1ccco1,-1.8211511512513319,0.052083333333333336,0.5833333333333334,48.0,pentamerSuzuki
OB(O)c1ccco1.C[N+]12CC(=O)O[B-]1(c1cccnc1Br)OC(=O)C2>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>C[N+]12CC(=O)O[B-]1(c1cccnc1-c1ccco1)OC(=O)C2,-0.7649845724606591,0.052083333333333336,0.5833333333333334,48.0,wingSuzuki
C[N+]12CC(=O)O[B-]1(c1cccnc1-c1ccco1)OC(=O)C2.Brc1ccc2oc(Br)cc2c1>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>c1coc(-c2ncccc2-c2ccc3oc(-c4cccnc4-c4ccco4)cc3c2)c1,-1.8239810379998327,0.052083333333333336,0.5833333333333334,48.0,pentamerSuzuki
Brc1cc(/C=C(Br)/Br)c(O)cc1>[Cu]I.O=P(O[K])(O[K])O[K]>Brc1ccc2oc(Br)cc2c1,2.6182958593267847,2.52,0.0,1.0,manual
Brc1cc(C=O)c(O)cc1.BrC(Br)(Br)Br>P(c1ccccc1)(c2ccccc2)c3ccccc3.CCN(CC)CC>Brc1cc(/C=C(Br)/Br)c(O)cc1,6.341675498268615,7.84,0.0,1.0,manual
OB(O)c1ccco1.C[N+]12CC(=O)O[B-]1(c1cccnc1Br)OC(=O)C2>CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC(=CC=C2)P(C3CCCCC3)C4CCCCC4)C(C)C.C1=CC=C([C-]=C1)C2=CC=CC=C2N.Cl[Pd+].[O-]P(=O)([O-])[O-].[K+].[K+].[K+]>C[N+]12CC(=O)O[B-]1(c1cccnc1-c1ccco1)OC(=O)C2,-0.7649845724606591,0.052083333333333336,0.5833333333333334,48.0,wingSuzuki
