,Unnamed: 0,Unnamed: 0.1,smiles,frag_a_ix,frag_a,frag_b_ix,frag_b,frag_c_ix,frag_c,overlap,fluo_rate_ns,fluo_peak_1,fluo_peak_2,ext_peak_1,ext_peak_2,route_score
410,410.0,410.0,Cn1ncc(-c2cc(F)cc(F)c2)c1-c1cccc2cccc(-c3c(-c4cc(F)cc(F)c4)cnn3C)c12,1.0,OB(O)c1cc(F)cc(F)c1,8.0,Cn1ncc(Br)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,11.0,Brc1cccc2cccc(Br)c12,0.0126394099182642,0.0005891590193292,0.339364797753454,0.0018820072697114,0.0345952555274495,0.0002622757673291,39981.88880384683
411,411.0,411.0,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(-c3c(-c4cc(F)cc(F)c4)cnn3C)ccc2-c2ccc(-c3c(-c4cc(F)cc(F)c4)cnn3C)cc21,1.0,OB(O)c1cc(F)cc(F)c1,8.0,Cn1ncc(Br)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,12.0,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(I)ccc2-c2ccc(I)cc21,0.1212014652227953,0.5341472320913575,0.2272033395503131,7.241724615868436e-05,0.0016365521809444,0.0002093415077594,40852.81438588626
412,412.0,412.0,Cn1ncc(-c2cc(F)cc(F)c2)c1-c1c(F)c(F)c(-c2c(-c3cc(F)cc(F)c3)cnn2C)c2nsnc12,1.0,OB(O)c1cc(F)cc(F)c1,8.0,Cn1ncc(Br)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,13.0,Fc1c(F)c(Br)c2nsnc2c1Br,0.0661931249703263,0.0215798409600911,0.0031322056641867,0.0464671439249388,0.4037343613582152,0.0008503859870478,40244.69883158515
413,413.0,413.0,Cn1ncc(-c2cc(F)cc(F)c2)c1-c1ccc([Si](C)(C)c2ccc(-c3c(-c4cc(F)cc(F)c4)cnn3C)cc2)cc1,1.0,OB(O)c1cc(F)cc(F)c1,8.0,Cn1ncc(Br)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,14.0,C[Si](C)(c1ccc(Br)cc1)c1ccc(Br)cc1,0.214101489952027,0.6223095208319845,0.0013444789316219,1.7087560580661786e-05,0.0005594824394141,0.0001052654863686,5719482.155776139
414,414.0,414.0,Cn1ncc(-c2cc(F)cc(F)c2)c1-c1ccc2nc3ccc(-c4c(-c5cc(F)cc(F)c5)cnn4C)cc3nc2c1,1.0,OB(O)c1cc(F)cc(F)c1,8.0,Cn1ncc(Br)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,15.0,Brc1ccc2nc3ccc(Br)cc3nc2c1,0.1966501359083752,0.0021291828522816,0.00543165867762,0.0078375896125174,0.4475711610692569,0.0009090535921494,45499.938989093855
415,415.0,415.0,Cn1ncc(-c2cc(F)cc(F)c2)c1-c1ccccc1[Si](C)(C)c1ccccc1-c1c(-c2cc(F)cc(F)c2)cnn1C,1.0,OB(O)c1cc(F)cc(F)c1,8.0,Cn1ncc(Br)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,16.0,C[Si](C)(c1ccccc1Br)c1ccccc1Br,0.0173035063537486,0.0981468485900446,0.0174497526462783,2.8539306334453588e-05,0.0004398961707045,7.78309804004119e-05,7913999.231528214
416,416.0,416.0,Cn1ncc(-c2cc(F)cc(F)c2)c1-c1ccc(-c2c(-c3cc(F)cc(F)c3)cnn2C)nc1,1.0,OB(O)c1cc(F)cc(F)c1,8.0,Cn1ncc(Br)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,17.0,Brc1ccc(Br)nc1,0.1364236112936057,0.3562586000951636,0.1989003996968758,6.817969539290591e-05,0.0014643691884222,0.0001977413336828,39432.52203718706
417,417.0,417.0,Cn1ncc(-c2cc(F)cc(F)c2)c1-c1cc(-n2c3ccccc3c3ccccc32)c(-c2c(-c3cc(F)cc(F)c3)cnn2C)cc1-n1c2ccccc2c2ccccc21,1.0,OB(O)c1cc(F)cc(F)c1,8.0,Cn1ncc(Br)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,18.0,Brc1cc(-n2c3ccccc3c3ccccc32)c(Br)cc1-n1c2ccccc2c2ccccc21,0.0827908787389482,0.0355188372565554,0.8034859554025362,0.0001546633438649,0.021070071675315,0.0002920514494685,21659479.12179232
418,418.0,418.0,Fc1cc(F)cc(-c2cc(-c3cc(-c4cc(-c5cc(F)cc(F)c5)cc(C(F)(F)F)c4)c4ccccc4c3)cc(C(F)(F)F)c2)c1,1.0,OB(O)c1cc(F)cc(F)c1,9.0,C[N+]12CC(=O)O[B-]1(c1cc(I)cc(C(F)(F)F)c1)OC(=O)C2,0.0,Brc1cc(Br)c2ccccc2c1,0.3209270097982395,0.0694924093023303,0.0015912655423044,2.018527362401094e-05,0.0007410933364885,0.0001312100224218,55593.42586955602
419,419.0,419.0,Fc1cc(F)cc(-c2cc(-c3cc(Cl)c(-c4cc(-c5cc(F)cc(F)c5)cc(C(F)(F)F)c4)s3)cc(C(F)(F)F)c2)c1,1.0,OB(O)c1cc(F)cc(F)c1,9.0,C[N+]12CC(=O)O[B-]1(c1cc(I)cc(C(F)(F)F)c1)OC(=O)C2,1.0,Clc1cc(Br)sc1Br,0.2552853981155028,0.9701873965290926,0.0715129813243564,4.750152457090522e-05,0.0013622256147405,0.0001965750046515,56302.26273942758
420,420.0,420.0,Cc1nc2c(-c3cc(-c4cc(F)cc(F)c4)cc(C(F)(F)F)c3)c3nsnc3c(-c3cc(-c4cc(F)cc(F)c4)cc(C(F)(F)F)c3)c2nc1C,1.0,OB(O)c1cc(F)cc(F)c1,9.0,C[N+]12CC(=O)O[B-]1(c1cc(I)cc(C(F)(F)F)c1)OC(=O)C2,2.0,Cc1nc2c(Br)c3nsnc3c(Br)c2nc1C,0.1617085466531647,0.1022313561288784,0.0025862188316568,0.0410717742105701,0.1500699792397646,0.0015525000099085,61942.03076623794
421,421.0,421.0,Fc1cc(F)cc(-c2cc(-c3ccccc3Oc3ccccc3-c3cc(-c4cc(F)cc(F)c4)cc(C(F)(F)F)c3)cc(C(F)(F)F)c2)c1,1.0,OB(O)c1cc(F)cc(F)c1,9.0,C[N+]12CC(=O)O[B-]1(c1cc(I)cc(C(F)(F)F)c1)OC(=O)C2,3.0,Brc1ccccc1Oc1ccccc1Br,0.0219965889702292,0.0155335153005121,0.0034968082495433,2.2216440911637708e-05,0.0004569643287089,8.290161707068547e-05,53787.19263014049
422,422.0,422.0,CC(C)(C)c1ccc2c(-c3cc(-c4cc(F)cc(F)c4)cc(C(F)(F)F)c3)c3ccccc3c(-c3cc(-c4cc(F)cc(F)c4)cc(C(F)(F)F)c3)c2c1,1.0,OB(O)c1cc(F)cc(F)c1,9.0,C[N+]12CC(=O)O[B-]1(c1cc(I)cc(C(F)(F)F)c1)OC(=O)C2,4.0,CC(C)(C)c1ccc2c(Br)c3ccccc3c(Br)c2c1,0.3681321729926613,0.2023485049280826,0.8268886804898858,0.0001642617662552,0.2147633705324276,0.0004199870794489,61660.774466087234
423,423.0,423.0,Fc1cc(F)cc(-c2cc(-c3cc(F)c(-c4cc(-c5cc(F)cc(F)c5)cc(C(F)(F)F)c4)cc3F)cc(C(F)(F)F)c2)c1,1.0,OB(O)c1cc(F)cc(F)c1,9.0,C[N+]12CC(=O)O[B-]1(c1cc(I)cc(C(F)(F)F)c1)OC(=O)C2,5.0,Fc1cc(Br)c(F)cc1Br,0.1427488904657024,0.8574556227557991,0.0012022093978385,1.613090518577669e-05,0.000504550561158,9.105112453003512e-05,52985.14235966746
424,424.0,424.0,Fc1cc(F)cc(-c2cc(-c3ccc4oc(-c5cc(-c6cc(F)cc(F)c6)cc(C(F)(F)F)c5)cc4c3)cc(C(F)(F)F)c2)c1,1.0,OB(O)c1cc(F)cc(F)c1,9.0,C[N+]12CC(=O)O[B-]1(c1cc(I)cc(C(F)(F)F)c1)OC(=O)C2,6.0,Brc1ccc2oc(Br)cc2c1,0.2421319389887523,0.5620344504124279,0.0030658658714882,2.338967434671806e-05,0.0007129746708492,0.0001305826704204,34940495.12857415
425,425.0,425.0,Fc1cc(F)cc(-c2cc(-c3ccc(-c4cc(-c5cc(F)cc(F)c5)cc(C(F)(F)F)c4)o3)cc(C(F)(F)F)c2)c1,1.0,OB(O)c1cc(F)cc(F)c1,9.0,C[N+]12CC(=O)O[B-]1(c1cc(I)cc(C(F)(F)F)c1)OC(=O)C2,7.0,Brc1ccc(Br)o1,0.5848862567332074,1.0235505671481056,0.0208771914252571,3.577238916151717e-05,0.0013273628660634,0.0001996138061662,53705.65084552414
426,426.0,426.0,Fc1cc(F)cc(-c2cc(-c3ccc4c(c3)C3(c5ccccc5-c5ccccc53)c3cc(-c5cc(-c6cc(F)cc(F)c6)cc(C(F)(F)F)c5)ccc3-4)cc(C(F)(F)F)c2)c1,1.0,OB(O)c1cc(F)cc(F)c1,9.0,C[N+]12CC(=O)O[B-]1(c1cc(I)cc(C(F)(F)F)c1)OC(=O)C2,8.0,Brc1ccc2c(c1)C1(c3ccccc3-c3ccccc31)c1cc(Br)ccc1-2,0.0703932458126767,0.27212511524612,0.2313639753020408,7.274133873812858e-05,0.0013728877696919,0.0001894442959667,54523.30418630537
427,427.0,427.0,Fc1cc(F)cc(-c2cc(-c3cc(-c4cc(-c5cc(F)cc(F)c5)cc(C(F)(F)F)c4)c(Cl)cc3Cl)cc(C(F)(F)F)c2)c1,1.0,OB(O)c1cc(F)cc(F)c1,9.0,C[N+]12CC(=O)O[B-]1(c1cc(I)cc(C(F)(F)F)c1)OC(=O)C2,9.0,Clc1cc(Cl)c(Br)cc1Br,0.1063206674945385,0.0164157472558718,0.0001773310474907,6.316366430882714e-06,0.0002893524936424,4.513788768945786e-05,62679.22134492587
428,428.0,428.0,Fc1cc(F)cc(-c2cc(-c3cnc4nc(-c5cc(-c6cc(F)cc(F)c6)cc(C(F)(F)F)c5)ccc4c3)cc(C(F)(F)F)c2)c1,1.0,OB(O)c1cc(F)cc(F)c1,9.0,C[N+]12CC(=O)O[B-]1(c1cc(I)cc(C(F)(F)F)c1)OC(=O)C2,10.0,Brc1cnc2nc(Br)ccc2c1,0.0050841976551878,0.0137616971813772,0.6419994980269502,0.0004434883363333,0.0012731546879341,0.0001846558190512,56660.3466125629
429,429.0,429.0,Fc1cc(F)cc(-c2cc(-c3cccc4cccc(-c5cc(-c6cc(F)cc(F)c6)cc(C(F)(F)F)c5)c34)cc(C(F)(F)F)c2)c1,1.0,OB(O)c1cc(F)cc(F)c1,9.0,C[N+]12CC(=O)O[B-]1(c1cc(I)cc(C(F)(F)F)c1)OC(=O)C2,11.0,Brc1cccc2cccc(Br)c12,0.0447050403390086,0.0174355756050934,0.0092124841135639,2.7647658563091008e-05,0.0006712026871719,0.0001210201864369,53456.70846016272
430,430.0,430.0,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(-c3cc(-c4cc(F)cc(F)c4)cc(C(F)(F)F)c3)ccc2-c2ccc(-c3cc(-c4cc(F)cc(F)c4)cc(C(F)(F)F)c3)cc21,1.0,OB(O)c1cc(F)cc(F)c1,9.0,C[N+]12CC(=O)O[B-]1(c1cc(I)cc(C(F)(F)F)c1)OC(=O)C2,12.0,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(I)ccc2-c2ccc(I)cc21,0.2085854312835076,1.1424231008380354,0.0260762787232087,3.484129683440043e-05,0.0009708795277164,0.0001582528253166,54293.68170165327
431,431.0,431.0,Fc1cc(F)cc(-c2cc(-c3c(F)c(F)c(-c4cc(-c5cc(F)cc(F)c5)cc(C(F)(F)F)c4)c4nsnc34)cc(C(F)(F)F)c2)c1,1.0,OB(O)c1cc(F)cc(F)c1,9.0,C[N+]12CC(=O)O[B-]1(c1cc(I)cc(C(F)(F)F)c1)OC(=O)C2,13.0,Fc1c(F)c(Br)c2nsnc2c1Br,0.0962331925065229,0.1810566072512316,0.5313935419638891,0.0004216699185894,0.3438147956136115,0.0004505222416715,53732.7349768567
432,432.0,432.0,C[Si](C)(c1ccc(-c2cc(-c3cc(F)cc(F)c3)cc(C(F)(F)F)c2)cc1)c1ccc(-c2cc(-c3cc(F)cc(F)c3)cc(C(F)(F)F)c2)cc1,1.0,OB(O)c1cc(F)cc(F)c1,9.0,C[N+]12CC(=O)O[B-]1(c1cc(I)cc(C(F)(F)F)c1)OC(=O)C2,14.0,C[Si](C)(c1ccc(Br)cc1)c1ccc(Br)cc1,0.030127867869142,0.0062965297705034,0.0003406613724358,9.834041193440583e-06,0.0002884218480002,4.3235067446287415e-05,5732907.489579064
433,433.0,433.0,Fc1cc(F)cc(-c2cc(-c3ccc4nc5ccc(-c6cc(-c7cc(F)cc(F)c7)cc(C(F)(F)F)c6)cc5nc4c3)cc(C(F)(F)F)c2)c1,1.0,OB(O)c1cc(F)cc(F)c1,9.0,C[N+]12CC(=O)O[B-]1(c1cc(I)cc(C(F)(F)F)c1)OC(=O)C2,15.0,Brc1ccc2nc3ccc(Br)cc3nc2c1,0.0037553351146445,0.0012946173116066,0.0060858431523582,0.0430209599155226,0.0269320713880183,0.0003476018408793,59585.43826892688
434,434.0,434.0,C[Si](C)(c1ccccc1-c1cc(-c2cc(F)cc(F)c2)cc(C(F)(F)F)c1)c1ccccc1-c1cc(-c2cc(F)cc(F)c2)cc(C(F)(F)F)c1,1.0,OB(O)c1cc(F)cc(F)c1,9.0,C[N+]12CC(=O)O[B-]1(c1cc(I)cc(C(F)(F)F)c1)OC(=O)C2,16.0,C[Si](C)(c1ccccc1Br)c1ccccc1Br,0.0729190298558856,0.0190703382160645,0.000212215097681,7.455700857720372e-06,0.0002835224777708,4.3799811777524255e-05,7927424.565331138
435,435.0,435.0,Fc1cc(F)cc(-c2cc(-c3ccc(-c4cc(-c5cc(F)cc(F)c5)cc(C(F)(F)F)c4)nc3)cc(C(F)(F)F)c2)c1,1.0,OB(O)c1cc(F)cc(F)c1,9.0,C[N+]12CC(=O)O[B-]1(c1cc(I)cc(C(F)(F)F)c1)OC(=O)C2,17.0,Brc1ccc(Br)nc1,0.1676301294283492,0.4378865160384525,0.0017616645177976,1.86526193336774e-05,0.000551603585921,9.829620034136816e-05,52861.99285336069
436,436.0,436.0,Fc1cc(F)cc(-c2cc(-c3cc(-n4c5ccccc5c5ccccc54)c(-c4cc(-c5cc(F)cc(F)c5)cc(C(F)(F)F)c4)cc3-n3c4ccccc4c4ccccc43)cc(C(F)(F)F)c2)c1,1.0,OB(O)c1cc(F)cc(F)c1,9.0,C[N+]12CC(=O)O[B-]1(c1cc(I)cc(C(F)(F)F)c1)OC(=O)C2,18.0,Brc1cc(-n2c3ccccc3c3ccccc32)c(Br)cc1-n1c2ccccc2c2ccccc21,0.2179159613491812,0.0235813596395055,0.83488603679011,0.0001772962318415,0.2056400901454288,0.0004243861471809,22559327.99371743
437,437.0,437.0,Fc1cc(F)cc(-c2ccc(-c3cc(-c4ccc(-c5cc(F)cc(F)c5)s4)c4ccccc4c3)s2)c1,1.0,OB(O)c1cc(F)cc(F)c1,10.0,C[N+]12CC(=O)O[B-]1(c1ccc(Br)s1)OC(=O)C2,0.0,Brc1cc(Br)c2ccccc2c1,0.022527254561355,0.0547350377622848,0.7544048392558096,0.0001644897022656,0.0065586793969013,0.0002839238853666,42901.34199736152
438,438.0,438.0,Fc1cc(F)cc(-c2ccc(-c3cc(Cl)c(-c4ccc(-c5cc(F)cc(F)c5)s4)s3)s2)c1,1.0,OB(O)c1cc(F)cc(F)c1,10.0,C[N+]12CC(=O)O[B-]1(c1ccc(Br)s1)OC(=O)C2,1.0,Clc1cc(Br)sc1Br,0.6108802822961946,0.9772216556348206,0.1774934885642849,0.0007414112933499,0.7152225408385853,0.0007841982975587,43534.811691546965
439,439.0,439.0,Cc1nc2c(-c3ccc(-c4cc(F)cc(F)c4)s3)c3nsnc3c(-c3ccc(-c4cc(F)cc(F)c4)s3)c2nc1C,1.0,OB(O)c1cc(F)cc(F)c1,10.0,C[N+]12CC(=O)O[B-]1(c1ccc(Br)s1)OC(=O)C2,2.0,Cc1nc2c(Br)c3nsnc3c(Br)c2nc1C,0.5395824607245782,0.1626744132974238,0.0012851204389342,0.8281323293766425,0.0009131207658727,0.7812466138164801,48659.618720153645
440,440.0,440.0,Fc1cc(F)cc(-c2ccc(-c3ccccc3Oc3ccccc3-c3ccc(-c4cc(F)cc(F)c4)s3)s2)c1,1.0,OB(O)c1cc(F)cc(F)c1,10.0,C[N+]12CC(=O)O[B-]1(c1ccc(Br)s1)OC(=O)C2,3.0,Brc1ccccc1Oc1ccccc1Br,0.060674424279148,0.0102061692618173,0.6122922088302072,0.0001334122542876,0.0030453186186552,0.0002561643209516,41291.39379299838
441,441.0,441.0,CC(C)(C)c1ccc2c(-c3ccc(-c4cc(F)cc(F)c4)s3)c3ccccc3c(-c3ccc(-c4cc(F)cc(F)c4)s3)c2c1,1.0,OB(O)c1cc(F)cc(F)c1,10.0,C[N+]12CC(=O)O[B-]1(c1ccc(Br)s1)OC(=O)C2,4.0,CC(C)(C)c1ccc2c(Br)c3ccccc3c(Br)c2c1,0.3576044217592668,0.3004202640036295,0.2967749127720684,0.0006796043854311,0.8185753649814584,0.0006906965440534,48415.65455184325
442,442.0,442.0,Fc1cc(F)cc(-c2ccc(-c3cc(F)c(-c4ccc(-c5cc(F)cc(F)c5)s4)cc3F)s2)c1,1.0,OB(O)c1cc(F)cc(F)c1,10.0,C[N+]12CC(=O)O[B-]1(c1ccc(Br)s1)OC(=O)C2,5.0,Fc1cc(Br)c(F)cc1Br,0.6021909735898113,1.2337766637872607,0.6360089204526226,0.0003112509065617,0.7405468268516866,0.0005881054753331,40551.114182506186
443,443.0,443.0,Fc1cc(F)cc(-c2ccc(-c3ccc4oc(-c5ccc(-c6cc(F)cc(F)c6)s5)cc4c3)s2)c1,1.0,OB(O)c1cc(F)cc(F)c1,10.0,C[N+]12CC(=O)O[B-]1(c1ccc(Br)s1)OC(=O)C2,6.0,Brc1ccc2oc(Br)cc2c1,0.1686643734416657,0.4183459200271621,0.5254957098196361,0.0005695423408244,0.2247365334956093,0.0003825959117364,34928066.11529187
444,444.0,444.0,Fc1cc(F)cc(-c2ccc(-c3ccc(-c4ccc(-c5cc(F)cc(F)c5)s4)o3)s2)c1,1.0,OB(O)c1cc(F)cc(F)c1,10.0,C[N+]12CC(=O)O[B-]1(c1ccc(Br)s1)OC(=O)C2,7.0,Brc1ccc(Br)o1,0.6736130493871473,1.155139221396842,0.4966776716751493,0.0004018004637562,0.8626498183446004,0.0007191083410878,41182.62298831387
445,445.0,445.0,Fc1cc(F)cc(-c2ccc(-c3ccc4c(c3)C3(c5ccccc5-c5ccccc53)c3cc(-c5ccc(-c6cc(F)cc(F)c6)s5)ccc3-4)s2)c1,1.0,OB(O)c1cc(F)cc(F)c1,10.0,C[N+]12CC(=O)O[B-]1(c1ccc(Br)s1)OC(=O)C2,8.0,Brc1ccc2c(c1)C1(c3ccccc3-c3ccccc31)c1cc(Br)ccc1-2,0.5732654673335197,1.166474452678553,0.4339841685655302,0.0006769429438635,0.7917429295381166,0.0006795396394396,42004.63976223433
446,446.0,446.0,Fc1cc(F)cc(-c2ccc(-c3cc(-c4ccc(-c5cc(F)cc(F)c5)s4)c(Cl)cc3Cl)s2)c1,1.0,OB(O)c1cc(F)cc(F)c1,10.0,C[N+]12CC(=O)O[B-]1(c1ccc(Br)s1)OC(=O)C2,9.0,Clc1cc(Cl)c(Br)cc1Br,0.0148398712894659,0.0046724334269437,0.3784417178137251,8.855175607826213e-05,0.0016094609899763,0.0002111586749416,49284.65920319919
447,447.0,447.0,Fc1cc(F)cc(-c2ccc(-c3cnc4nc(-c5ccc(-c6cc(F)cc(F)c6)s5)ccc4c3)s2)c1,1.0,OB(O)c1cc(F)cc(F)c1,10.0,C[N+]12CC(=O)O[B-]1(c1ccc(Br)s1)OC(=O)C2,10.0,Brc1cnc2nc(Br)ccc2c1,0.6779987245161928,1.2006413186806069,0.5818485645197314,0.0003003947787604,0.7895487349199368,0.000632140287864,43861.666873466456
448,448.0,448.0,Fc1cc(F)cc(-c2ccc(-c3cccc4cccc(-c5ccc(-c6cc(F)cc(F)c6)s5)c34)s2)c1,1.0,OB(O)c1cc(F)cc(F)c1,10.0,C[N+]12CC(=O)O[B-]1(c1ccc(Br)s1)OC(=O)C2,11.0,Brc1cccc2cccc(Br)c12,0.0077320423118714,0.0104834034625972,0.5941732170183776,0.0004668317661305,0.0120398525641458,0.0002063013571535,40979.78424338494
449,449.0,449.0,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(-c3ccc(-c4cc(F)cc(F)c4)s3)ccc2-c2ccc(-c3ccc(-c4cc(F)cc(F)c4)s3)cc21,1.0,OB(O)c1cc(F)cc(F)c1,10.0,C[N+]12CC(=O)O[B-]1(c1ccc(Br)s1)OC(=O)C2,12.0,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(I)ccc2-c2ccc(I)cc21,0.5310848312034064,1.1643631564624637,0.4488509789770744,0.0006120466676184,0.7277966057245597,0.0006158782130565,41849.62927050368
450,450.0,450.0,Fc1cc(F)cc(-c2ccc(-c3c(F)c(F)c(-c4ccc(-c5cc(F)cc(F)c5)s4)c4nsnc34)s2)c1,1.0,OB(O)c1cc(F)cc(F)c1,10.0,C[N+]12CC(=O)O[B-]1(c1ccc(Br)s1)OC(=O)C2,13.0,Fc1c(F)c(Br)c2nsnc2c1Br,0.1689125287789272,0.2636281450944802,0.0019622040856039,0.1469763228827532,0.0143769429160672,0.0018745709932174,41243.0148943246
451,451.0,451.0,C[Si](C)(c1ccc(-c2ccc(-c3cc(F)cc(F)c3)s2)cc1)c1ccc(-c2ccc(-c3cc(F)cc(F)c3)s2)cc1,1.0,OB(O)c1cc(F)cc(F)c1,10.0,C[N+]12CC(=O)O[B-]1(c1ccc(Br)s1)OC(=O)C2,14.0,C[Si](C)(c1ccc(Br)cc1)c1ccc(Br)cc1,0.0074340355235919,0.0366429445775754,0.6644747280280493,0.0004517771517623,0.0024962145700168,0.0002507502402721,5720478.476296791
452,452.0,452.0,Fc1cc(F)cc(-c2ccc(-c3ccc4nc5ccc(-c6ccc(-c7cc(F)cc(F)c7)s6)cc5nc4c3)s2)c1,1.0,OB(O)c1cc(F)cc(F)c1,10.0,C[N+]12CC(=O)O[B-]1(c1ccc(Br)s1)OC(=O)C2,15.0,Brc1ccc2nc3ccc(Br)cc3nc2c1,0.3456220095196948,0.3862552570737287,0.0099033509421433,0.0009595567504835,0.1209942604557497,0.000637979392378,46517.26969764382
453,453.0,453.0,C[Si](C)(c1ccccc1-c1ccc(-c2cc(F)cc(F)c2)s1)c1ccccc1-c1ccc(-c2cc(F)cc(F)c2)s1,1.0,OB(O)c1cc(F)cc(F)c1,10.0,C[N+]12CC(=O)O[B-]1(c1ccc(Br)s1)OC(=O)C2,16.0,C[Si](C)(c1ccccc1Br)c1ccccc1Br,0.0079438488607053,0.0157841403522341,0.4465057884120225,0.0001010269374184,0.000886738085187,0.0001464666824348,7914995.552048865
454,454.0,454.0,Fc1cc(F)cc(-c2ccc(-c3ccc(-c4ccc(-c5cc(F)cc(F)c5)s4)nc3)s2)c1,1.0,OB(O)c1cc(F)cc(F)c1,10.0,C[N+]12CC(=O)O[B-]1(c1ccc(Br)s1)OC(=O)C2,17.0,Brc1ccc(Br)nc1,0.5738764601685313,1.2300595208746703,0.6986963059039357,0.0002844528405023,0.6724812531970916,0.000562544216695,40428.97422092687
455,455.0,455.0,Fc1cc(F)cc(-c2ccc(-c3cc(-n4c5ccccc5c5ccccc54)c(-c4ccc(-c5cc(F)cc(F)c5)s4)cc3-n3c4ccccc4c4ccccc43)s2)c1,1.0,OB(O)c1cc(F)cc(F)c1,10.0,C[N+]12CC(=O)O[B-]1(c1ccc(Br)s1)OC(=O)C2,18.0,Brc1cc(-n2c3ccccc3c3ccccc32)c(Br)cc1-n1c2ccccc2c2ccccc21,0.0667857899039035,0.0535562983933778,0.1001113098811972,0.0007624643709303,0.315483242811118,0.0004794526312182,21688686.437503256
456,456.0,456.0,Fc1cc(F)cc(-c2cccc(-n3c4ccccc4c4ccccc43)c2-c2cc(-c3c(-c4cc(F)cc(F)c4)cccc3-n3c4ccccc4c4ccccc43)c3ccccc3c2)c1,1.0,OB(O)c1cc(F)cc(F)c1,11.0,C[N+]12CC(=O)O[B-]1(c1c(Br)cccc1-n1c3ccccc3c3ccccc31)OC(=O)C2,0.0,Brc1cc(Br)c2ccccc2c1,0.03751958340851,0.0019335453637673,0.6602063586408451,0.0003189166282557,0.0749147358275238,0.0002872964310716,21954146.244832803
457,457.0,457.0,Fc1cc(F)cc(-c2cccc(-n3c4ccccc4c4ccccc43)c2-c2cc(Cl)c(-c3c(-c4cc(F)cc(F)c4)cccc3-n3c4ccccc4c4ccccc43)s2)c1,1.0,OB(O)c1cc(F)cc(F)c1,11.0,C[N+]12CC(=O)O[B-]1(c1c(Br)cccc1-n1c3ccccc3c3ccccc31)OC(=O)C2,1.0,Clc1cc(Br)sc1Br,0.099713284419602,0.0112735115825693,0.3671642171516922,0.0007574636810563,0.3155965493748423,0.0004642870274268,21888415.02282978
458,458.0,458.0,Cc1nc2c(-c3c(-c4cc(F)cc(F)c4)cccc3-n3c4ccccc4c4ccccc43)c3nsnc3c(-c3c(-c4cc(F)cc(F)c4)cccc3-n3c4ccccc4c4ccccc43)c2nc1C,1.0,OB(O)c1cc(F)cc(F)c1,11.0,C[N+]12CC(=O)O[B-]1(c1c(Br)cccc1-n1c3ccccc3c3ccccc31)OC(=O)C2,2.0,Cc1nc2c(Br)c3nsnc3c(Br)c2nc1C,0.0248156456034201,0.0002137607070065,0.0012443275323155,0.6309964079693811,0.0508688108603345,0.0427684827196124,22570041.31807151
459,459.0,459.0,Fc1cc(F)cc(-c2cccc(-n3c4ccccc4c4ccccc43)c2-c2ccccc2Oc2ccccc2-c2c(-c3cc(F)cc(F)c3)cccc2-n2c3ccccc3c3ccccc32)c1,1.0,OB(O)c1cc(F)cc(F)c1,11.0,C[N+]12CC(=O)O[B-]1(c1c(Br)cccc1-n1c3ccccc3c3ccccc31)OC(=O)C2,3.0,Brc1ccccc1Oc1ccccc1Br,0.0192446329198383,0.0014479480716678,0.4733878524974545,0.0001041898356758,0.0016837810642297,0.0002175752311905,22243587.922673203
460,460.0,460.0,CC(C)(C)c1ccc2c(-c3c(-c4cc(F)cc(F)c4)cccc3-n3c4ccccc4c4ccccc43)c3ccccc3c(-c3c(-c4cc(F)cc(F)c4)cccc3-n3c4ccccc4c4ccccc43)c2c1,1.0,OB(O)c1cc(F)cc(F)c1,11.0,C[N+]12CC(=O)O[B-]1(c1c(Br)cccc1-n1c3ccccc3c3ccccc31)OC(=O)C2,4.0,CC(C)(C)c1ccc2c(Br)c3ccccc3c(Br)c2c1,0.1698277804336134,0.063217123671986,0.0017461963470133,0.2885687438608326,0.0307324575923832,0.0033949195595801,22694938.495717
461,461.0,461.0,Fc1cc(F)cc(-c2cccc(-n3c4ccccc4c4ccccc43)c2-c2cc(F)c(-c3c(-c4cc(F)cc(F)c4)cccc3-n3c4ccccc4c4ccccc43)cc2F)c1,1.0,OB(O)c1cc(F)cc(F)c1,11.0,C[N+]12CC(=O)O[B-]1(c1c(Br)cccc1-n1c3ccccc3c3ccccc31)OC(=O)C2,5.0,Fc1cc(Br)c(F)cc1Br,0.2378115918851786,0.0299874451475947,0.6239138335681296,0.0003374024417297,0.5404449746179897,0.0005185463863785,21854247.80501258
